2020-02-28,1,0.0,1.0,0.0
2020-03-01,2,0.3010299956639812,2.0,0.3010299956639812
2020-03-02,3,0.47712125471966244,3.0,0.47712125471966244
2020-03-04,7,0.8450980400142568,7.0,0.8450980400142568
2020-03-06,8,0.9030899869919435,7.0,0.8450980400142568
2020-03-07,9,0.9542425094393249,8.0,0.9030899869919435
2020-03-08,11,1.0413926851582251,9.0,0.9542425094393249
2020-03-27,12,1.0791812460476249,1.0,0.0
2020-03-28,13,1.1139433523068367,2.0,0.3010299956639812
2020-03-29,14,1.146128035678238,3.0,0.47712125471966244
2020-03-30,16,1.2041199826559248,5.0,0.6989700043360189
2020-04-01,20,1.3010299956639813,9.0,0.9542425094393249
2020-04-02,22,1.3424226808222062,11.0,1.0413926851582251
2020-04-04,32,1.505149978319906,19.0,1.2787536009528289
2020-04-05,33,1.5185139398778875,19.0,1.2787536009528289
2020-04-06,35,1.5440680443502757,19.0,1.2787536009528289
